Cuda is available!
Step [10/100000], d_real_loss: 0.2485, d_mnist_loss: 0.1324, d_svhn_loss: 0.1161, d_fake_loss: 0.1903, g_loss: 1.2494 
Step [53100/100000], d_real_loss: 0.0139, d_mnist_loss: 0.0009, d_svhn_loss: 0.0130, d_fake_loss: 0.0632, g_loss: 1.0610 
Step [53110/100000], d_real_loss: 0.0454, d_mnist_loss: 0.0234, d_svhn_loss: 0.0220, d_fake_loss: 0.0710, g_loss: 1.1057 
Step [53120/100000], d_real_loss: 0.0188, d_mnist_loss: 0.0008, d_svhn_loss: 0.0180, d_fake_loss: 0.0440, g_loss: 1.1610 
Step [53130/100000], d_real_loss: 0.0376, d_mnist_loss: 0.0084, d_svhn_loss: 0.0292, d_fake_loss: 0.0149, g_loss: 1.1438 
Step [53140/100000], d_real_loss: 0.0174, d_mnist_loss: 0.0030, d_svhn_loss: 0.0144, d_fake_loss: 0.0422, g_loss: 1.2232 
Step [53150/100000], d_real_loss: 0.0516, d_mnist_loss: 0.0018, d_svhn_loss: 0.0498, d_fake_loss: 0.0378, g_loss: 1.1163 
Step [53160/100000], d_real_loss: 0.0196, d_mnist_loss: 0.0047, d_svhn_loss: 0.0149, d_fake_loss: 0.0196, g_loss: 1.1062 
Step [53170/100000], d_real_loss: 0.1068, d_mnist_loss: 0.0099, d_svhn_loss: 0.0969, d_fake_loss: 0.0772, g_loss: 1.2837 
Step [53180/100000], d_real_loss: 0.0252, d_mnist_loss: 0.0008, d_svhn_loss: 0.0244, d_fake_loss: 0.0450, g_loss: 1.1974 
Step [53190/100000], d_real_loss: 0.0355, d_mnist_loss: 0.0058, d_svhn_loss: 0.0297, d_fake_loss: 0.0863, g_loss: 1.1584 
Step [53200/100000], d_real_loss: 0.0174, d_mnist_loss: 0.0009, d_svhn_loss: 0.0165, d_fake_loss: 0.0364, g_loss: 1.1743 
Step [53210/100000], d_real_loss: 0.0251, d_mnist_loss: 0.0035, d_svhn_loss: 0.0216, d_fake_loss: 0.0707, g_loss: 1.2358 
Step [53220/100000], d_real_loss: 0.0425, d_mnist_loss: 0.0006, d_svhn_loss: 0.0419, d_fake_loss: 0.0143, g_loss: 1.1460 
Step [53230/100000], d_real_loss: 0.0867, d_mnist_loss: 0.0019, d_svhn_loss: 0.0848, d_fake_loss: 0.0553, g_loss: 1.1084 
Step [53240/100000], d_real_loss: 0.0382, d_mnist_loss: 0.0014, d_svhn_loss: 0.0368, d_fake_loss: 0.0317, g_loss: 1.1145 
Step [53250/100000], d_real_loss: 0.0210, d_mnist_loss: 0.0059, d_svhn_loss: 0.0151, d_fake_loss: 0.0182, g_loss: 1.2387 
Step [53260/100000], d_real_loss: 0.0832, d_mnist_loss: 0.0037, d_svhn_loss: 0.0796, d_fake_loss: 0.0644, g_loss: 1.2345 
Step [53270/100000], d_real_loss: 0.0228, d_mnist_loss: 0.0016, d_svhn_loss: 0.0212, d_fake_loss: 0.0124, g_loss: 1.1127 
Step [53280/100000], d_real_loss: 0.0273, d_mnist_loss: 0.0033, d_svhn_loss: 0.0239, d_fake_loss: 0.0409, g_loss: 1.0913 
Step [53290/100000], d_real_loss: 0.0174, d_mnist_loss: 0.0005, d_svhn_loss: 0.0169, d_fake_loss: 0.0166, g_loss: 1.1416 
Step [53300/100000], d_real_loss: 0.0111, d_mnist_loss: 0.0013, d_svhn_loss: 0.0099, d_fake_loss: 0.0276, g_loss: 1.1303 
Step [53310/100000], d_real_loss: 0.1478, d_mnist_loss: 0.0258, d_svhn_loss: 0.1220, d_fake_loss: 0.0237, g_loss: 1.1267 
Step [53320/100000], d_real_loss: 0.0352, d_mnist_loss: 0.0021, d_svhn_loss: 0.0331, d_fake_loss: 0.0273, g_loss: 1.1551 
Step [53330/100000], d_real_loss: 0.0517, d_mnist_loss: 0.0008, d_svhn_loss: 0.0509, d_fake_loss: 0.0206, g_loss: 1.1473 
Step [53340/100000], d_real_loss: 0.0275, d_mnist_loss: 0.0008, d_svhn_loss: 0.0266, d_fake_loss: 0.0196, g_loss: 1.1461 
Step [53350/100000], d_real_loss: 0.0597, d_mnist_loss: 0.0074, d_svhn_loss: 0.0523, d_fake_loss: 0.0477, g_loss: 1.2179 
Step [53360/100000], d_real_loss: 0.0310, d_mnist_loss: 0.0022, d_svhn_loss: 0.0288, d_fake_loss: 0.0187, g_loss: 1.1753 
Step [53370/100000], d_real_loss: 0.0421, d_mnist_loss: 0.0049, d_svhn_loss: 0.0373, d_fake_loss: 0.0214, g_loss: 1.1474 
Step [53380/100000], d_real_loss: 0.0241, d_mnist_loss: 0.0021, d_svhn_loss: 0.0220, d_fake_loss: 0.0424, g_loss: 1.1975 
Step [53390/100000], d_real_loss: 0.0181, d_mnist_loss: 0.0010, d_svhn_loss: 0.0171, d_fake_loss: 0.0296, g_loss: 1.0659 
Step [53400/100000], d_real_loss: 0.0456, d_mnist_loss: 0.0007, d_svhn_loss: 0.0448, d_fake_loss: 0.0164, g_loss: 1.1104 
Step [53410/100000], d_real_loss: 0.0747, d_mnist_loss: 0.0077, d_svhn_loss: 0.0671, d_fake_loss: 0.1623, g_loss: 1.0068 
Step [53420/100000], d_real_loss: 0.0234, d_mnist_loss: 0.0078, d_svhn_loss: 0.0156, d_fake_loss: 0.0175, g_loss: 1.0714 
Step [53430/100000], d_real_loss: 0.0234, d_mnist_loss: 0.0009, d_svhn_loss: 0.0225, d_fake_loss: 0.0447, g_loss: 1.1090 
Step [53440/100000], d_real_loss: 0.0351, d_mnist_loss: 0.0089, d_svhn_loss: 0.0261, d_fake_loss: 0.0296, g_loss: 1.2052 
Step [53450/100000], d_real_loss: 0.0482, d_mnist_loss: 0.0057, d_svhn_loss: 0.0426, d_fake_loss: 0.0446, g_loss: 1.1544 
Step [53460/100000], d_real_loss: 0.0459, d_mnist_loss: 0.0223, d_svhn_loss: 0.0236, d_fake_loss: 0.0628, g_loss: 1.2413 
Step [53470/100000], d_real_loss: 0.0249, d_mnist_loss: 0.0092, d_svhn_loss: 0.0157, d_fake_loss: 0.0442, g_loss: 1.0622 
Step [53480/100000], d_real_loss: 0.0277, d_mnist_loss: 0.0146, d_svhn_loss: 0.0131, d_fake_loss: 0.0284, g_loss: 1.0890 
Step [53490/100000], d_real_loss: 0.0598, d_mnist_loss: 0.0025, d_svhn_loss: 0.0572, d_fake_loss: 0.7598, g_loss: 1.1336 
Step [53500/100000], d_real_loss: 0.0568, d_mnist_loss: 0.0125, d_svhn_loss: 0.0443, d_fake_loss: 0.0170, g_loss: 1.0415 
Step [53510/100000], d_real_loss: 0.0721, d_mnist_loss: 0.0007, d_svhn_loss: 0.0714, d_fake_loss: 0.0484, g_loss: 1.1193 
Step [53520/100000], d_real_loss: 0.0176, d_mnist_loss: 0.0025, d_svhn_loss: 0.0152, d_fake_loss: 0.0228, g_loss: 1.1184 
Step [53530/100000], d_real_loss: 0.0663, d_mnist_loss: 0.0067, d_svhn_loss: 0.0596, d_fake_loss: 0.1026, g_loss: 1.1580 
Step [53540/100000], d_real_loss: 0.1094, d_mnist_loss: 0.0085, d_svhn_loss: 0.1009, d_fake_loss: 0.0511, g_loss: 1.2187 
Step [53550/100000], d_real_loss: 0.0847, d_mnist_loss: 0.0035, d_svhn_loss: 0.0811, d_fake_loss: 0.0614, g_loss: 1.1126 
Step [53560/100000], d_real_loss: 0.0913, d_mnist_loss: 0.0057, d_svhn_loss: 0.0856, d_fake_loss: 0.0159, g_loss: 1.1913 
Step [53570/100000], d_real_loss: 0.0339, d_mnist_loss: 0.0171, d_svhn_loss: 0.0168, d_fake_loss: 0.0249, g_loss: 1.2053 
Step [53580/100000], d_real_loss: 0.0192, d_mnist_loss: 0.0029, d_svhn_loss: 0.0163, d_fake_loss: 0.0821, g_loss: 1.1069 
Step [53590/100000], d_real_loss: 0.0218, d_mnist_loss: 0.0056, d_svhn_loss: 0.0162, d_fake_loss: 0.0528, g_loss: 1.1466 
Step [53600/100000], d_real_loss: 0.0415, d_mnist_loss: 0.0090, d_svhn_loss: 0.0325, d_fake_loss: 0.0407, g_loss: 1.0692 
Step [53610/100000], d_real_loss: 0.0544, d_mnist_loss: 0.0070, d_svhn_loss: 0.0474, d_fake_loss: 0.0171, g_loss: 1.0576 
Step [53620/100000], d_real_loss: 0.0744, d_mnist_loss: 0.0034, d_svhn_loss: 0.0710, d_fake_loss: 0.1242, g_loss: 1.1026 
Step [53630/100000], d_real_loss: 0.0323, d_mnist_loss: 0.0040, d_svhn_loss: 0.0283, d_fake_loss: 0.0400, g_loss: 1.1092 
Step [53640/100000], d_real_loss: 0.0365, d_mnist_loss: 0.0239, d_svhn_loss: 0.0127, d_fake_loss: 0.0202, g_loss: 1.0888 
Step [53650/100000], d_real_loss: 0.0369, d_mnist_loss: 0.0089, d_svhn_loss: 0.0280, d_fake_loss: 0.0313, g_loss: 1.1238 
Step [53660/100000], d_real_loss: 0.0888, d_mnist_loss: 0.0057, d_svhn_loss: 0.0831, d_fake_loss: 0.0220, g_loss: 1.0813 
Step [53670/100000], d_real_loss: 0.0146, d_mnist_loss: 0.0015, d_svhn_loss: 0.0131, d_fake_loss: 0.0203, g_loss: 1.1047 
Step [53680/100000], d_real_loss: 0.0394, d_mnist_loss: 0.0050, d_svhn_loss: 0.0343, d_fake_loss: 0.0419, g_loss: 1.1374 
Step [53690/100000], d_real_loss: 0.0182, d_mnist_loss: 0.0008, d_svhn_loss: 0.0173, d_fake_loss: 0.0240, g_loss: 1.1226 
Step [53700/100000], d_real_loss: 0.0270, d_mnist_loss: 0.0009, d_svhn_loss: 0.0261, d_fake_loss: 0.0713, g_loss: 1.1283 
Step [53710/100000], d_real_loss: 0.0665, d_mnist_loss: 0.0044, d_svhn_loss: 0.0621, d_fake_loss: 0.0271, g_loss: 1.0650 
Step [53720/100000], d_real_loss: 0.0216, d_mnist_loss: 0.0013, d_svhn_loss: 0.0203, d_fake_loss: 0.0157, g_loss: 1.0926 
Step [53730/100000], d_real_loss: 0.0315, d_mnist_loss: 0.0056, d_svhn_loss: 0.0259, d_fake_loss: 0.0667, g_loss: 1.2984 
Step [53740/100000], d_real_loss: 0.0361, d_mnist_loss: 0.0062, d_svhn_loss: 0.0299, d_fake_loss: 0.0135, g_loss: 1.1939 
Step [53750/100000], d_real_loss: 0.0435, d_mnist_loss: 0.0237, d_svhn_loss: 0.0198, d_fake_loss: 0.0223, g_loss: 1.2965 
Step [53760/100000], d_real_loss: 0.0335, d_mnist_loss: 0.0011, d_svhn_loss: 0.0324, d_fake_loss: 0.0800, g_loss: 1.1145 
Step [53770/100000], d_real_loss: 0.0250, d_mnist_loss: 0.0009, d_svhn_loss: 0.0241, d_fake_loss: 0.0517, g_loss: 1.0950 
Step [53780/100000], d_real_loss: 0.0567, d_mnist_loss: 0.0102, d_svhn_loss: 0.0465, d_fake_loss: 0.0526, g_loss: 1.1990 
Step [53790/100000], d_real_loss: 0.0524, d_mnist_loss: 0.0051, d_svhn_loss: 0.0473, d_fake_loss: 0.0376, g_loss: 1.0231 
Step [53800/100000], d_real_loss: 0.0358, d_mnist_loss: 0.0099, d_svhn_loss: 0.0260, d_fake_loss: 0.0491, g_loss: 1.2105 
Step [53810/100000], d_real_loss: 0.0180, d_mnist_loss: 0.0036, d_svhn_loss: 0.0144, d_fake_loss: 0.0411, g_loss: 1.1862 
Step [53820/100000], d_real_loss: 0.0317, d_mnist_loss: 0.0056, d_svhn_loss: 0.0261, d_fake_loss: 0.0393, g_loss: 1.1804 
Step [53830/100000], d_real_loss: 0.0241, d_mnist_loss: 0.0014, d_svhn_loss: 0.0227, d_fake_loss: 0.0341, g_loss: 1.1418 
Step [53840/100000], d_real_loss: 0.0176, d_mnist_loss: 0.0011, d_svhn_loss: 0.0164, d_fake_loss: 0.0486, g_loss: 1.1741 
Step [53850/100000], d_real_loss: 0.0400, d_mnist_loss: 0.0020, d_svhn_loss: 0.0380, d_fake_loss: 0.0357, g_loss: 1.2089 
Step [53860/100000], d_real_loss: 0.0242, d_mnist_loss: 0.0029, d_svhn_loss: 0.0213, d_fake_loss: 0.0238, g_loss: 1.1857 
Step [53870/100000], d_real_loss: 0.0410, d_mnist_loss: 0.0028, d_svhn_loss: 0.0381, d_fake_loss: 0.0339, g_loss: 1.1071 
Step [53880/100000], d_real_loss: 0.0242, d_mnist_loss: 0.0010, d_svhn_loss: 0.0232, d_fake_loss: 0.0356, g_loss: 1.1563 
Step [53890/100000], d_real_loss: 0.1088, d_mnist_loss: 0.0227, d_svhn_loss: 0.0860, d_fake_loss: 0.0676, g_loss: 1.2435 
Step [53900/100000], d_real_loss: 0.0558, d_mnist_loss: 0.0043, d_svhn_loss: 0.0515, d_fake_loss: 0.0296, g_loss: 1.1344 
Step [53910/100000], d_real_loss: 0.0836, d_mnist_loss: 0.0027, d_svhn_loss: 0.0809, d_fake_loss: 0.0354, g_loss: 1.1217 
Step [53920/100000], d_real_loss: 0.0214, d_mnist_loss: 0.0034, d_svhn_loss: 0.0180, d_fake_loss: 0.0355, g_loss: 1.1832 
Step [53930/100000], d_real_loss: 0.0258, d_mnist_loss: 0.0068, d_svhn_loss: 0.0190, d_fake_loss: 0.0229, g_loss: 1.1181 
Step [53940/100000], d_real_loss: 0.0174, d_mnist_loss: 0.0034, d_svhn_loss: 0.0140, d_fake_loss: 0.0464, g_loss: 1.1154 
Step [53950/100000], d_real_loss: 0.0219, d_mnist_loss: 0.0011, d_svhn_loss: 0.0208, d_fake_loss: 0.0210, g_loss: 1.2505 
Step [53960/100000], d_real_loss: 0.0269, d_mnist_loss: 0.0033, d_svhn_loss: 0.0236, d_fake_loss: 0.0246, g_loss: 1.1448 
Step [53970/100000], d_real_loss: 0.0357, d_mnist_loss: 0.0112, d_svhn_loss: 0.0246, d_fake_loss: 0.0213, g_loss: 1.2138 
Step [53980/100000], d_real_loss: 0.0164, d_mnist_loss: 0.0029, d_svhn_loss: 0.0135, d_fake_loss: 0.0379, g_loss: 1.1512 
Step [53990/100000], d_real_loss: 0.0183, d_mnist_loss: 0.0023, d_svhn_loss: 0.0159, d_fake_loss: 0.0408, g_loss: 1.1204 
Step [54000/100000], d_real_loss: 0.1181, d_mnist_loss: 0.0006, d_svhn_loss: 0.1175, d_fake_loss: 0.0189, g_loss: 1.1957 
Step [54010/100000], d_real_loss: 0.0188, d_mnist_loss: 0.0019, d_svhn_loss: 0.0170, d_fake_loss: 0.0271, g_loss: 1.1295 
Step [54020/100000], d_real_loss: 0.0238, d_mnist_loss: 0.0007, d_svhn_loss: 0.0231, d_fake_loss: 0.1599, g_loss: 1.1392 
Step [54030/100000], d_real_loss: 0.0444, d_mnist_loss: 0.0031, d_svhn_loss: 0.0413, d_fake_loss: 0.0197, g_loss: 1.1482 
Step [54040/100000], d_real_loss: 0.0390, d_mnist_loss: 0.0009, d_svhn_loss: 0.0381, d_fake_loss: 0.0411, g_loss: 1.1416 
Step [54050/100000], d_real_loss: 0.0264, d_mnist_loss: 0.0068, d_svhn_loss: 0.0196, d_fake_loss: 0.0284, g_loss: 1.2072 
Step [54060/100000], d_real_loss: 0.1526, d_mnist_loss: 0.0497, d_svhn_loss: 0.1029, d_fake_loss: 0.1046, g_loss: 1.0127 
Step [54070/100000], d_real_loss: 0.0438, d_mnist_loss: 0.0019, d_svhn_loss: 0.0419, d_fake_loss: 0.0174, g_loss: 1.1466 
Step [54080/100000], d_real_loss: 0.0443, d_mnist_loss: 0.0131, d_svhn_loss: 0.0311, d_fake_loss: 0.0656, g_loss: 1.0262 
Step [54090/100000], d_real_loss: 0.0780, d_mnist_loss: 0.0467, d_svhn_loss: 0.0313, d_fake_loss: 0.0352, g_loss: 1.1073 
Step [54100/100000], d_real_loss: 0.0222, d_mnist_loss: 0.0041, d_svhn_loss: 0.0181, d_fake_loss: 0.0557, g_loss: 1.1308 
Step [54110/100000], d_real_loss: 0.0510, d_mnist_loss: 0.0292, d_svhn_loss: 0.0217, d_fake_loss: 0.0463, g_loss: 0.9895 
Step [54120/100000], d_real_loss: 0.0445, d_mnist_loss: 0.0081, d_svhn_loss: 0.0364, d_fake_loss: 0.0442, g_loss: 1.1329 
Step [54130/100000], d_real_loss: 0.0454, d_mnist_loss: 0.0099, d_svhn_loss: 0.0354, d_fake_loss: 0.0459, g_loss: 1.1689 
Step [54140/100000], d_real_loss: 0.0597, d_mnist_loss: 0.0225, d_svhn_loss: 0.0372, d_fake_loss: 0.0258, g_loss: 1.0279 
Step [54150/100000], d_real_loss: 0.0313, d_mnist_loss: 0.0015, d_svhn_loss: 0.0299, d_fake_loss: 0.0244, g_loss: 1.1376 
Step [54160/100000], d_real_loss: 0.0218, d_mnist_loss: 0.0039, d_svhn_loss: 0.0179, d_fake_loss: 0.0294, g_loss: 1.1302 
Step [54170/100000], d_real_loss: 0.1601, d_mnist_loss: 0.0026, d_svhn_loss: 0.1575, d_fake_loss: 0.0454, g_loss: 1.1662 
Step [54180/100000], d_real_loss: 0.0335, d_mnist_loss: 0.0062, d_svhn_loss: 0.0274, d_fake_loss: 0.0185, g_loss: 1.0500 
Step [54190/100000], d_real_loss: 0.0452, d_mnist_loss: 0.0169, d_svhn_loss: 0.0283, d_fake_loss: 0.0455, g_loss: 1.0068 
Step [54200/100000], d_real_loss: 0.0396, d_mnist_loss: 0.0016, d_svhn_loss: 0.0380, d_fake_loss: 0.0185, g_loss: 1.0908 
Step [54210/100000], d_real_loss: 0.0751, d_mnist_loss: 0.0196, d_svhn_loss: 0.0554, d_fake_loss: 0.0165, g_loss: 1.0518 
Step [54220/100000], d_real_loss: 0.0550, d_mnist_loss: 0.0258, d_svhn_loss: 0.0292, d_fake_loss: 0.0410, g_loss: 1.0265 
Step [54230/100000], d_real_loss: 0.0150, d_mnist_loss: 0.0006, d_svhn_loss: 0.0144, d_fake_loss: 0.0254, g_loss: 1.1405 
Step [54240/100000], d_real_loss: 0.0540, d_mnist_loss: 0.0008, d_svhn_loss: 0.0532, d_fake_loss: 0.0273, g_loss: 1.1107 
Step [54250/100000], d_real_loss: 0.0213, d_mnist_loss: 0.0009, d_svhn_loss: 0.0204, d_fake_loss: 0.0229, g_loss: 1.1875 
Step [54260/100000], d_real_loss: 0.0281, d_mnist_loss: 0.0009, d_svhn_loss: 0.0273, d_fake_loss: 0.0158, g_loss: 1.1050 
Step [54270/100000], d_real_loss: 0.0440, d_mnist_loss: 0.0007, d_svhn_loss: 0.0433, d_fake_loss: 0.0973, g_loss: 1.0869 
Step [54280/100000], d_real_loss: 0.0289, d_mnist_loss: 0.0093, d_svhn_loss: 0.0195, d_fake_loss: 0.0469, g_loss: 1.2044 
Step [54290/100000], d_real_loss: 0.0557, d_mnist_loss: 0.0151, d_svhn_loss: 0.0406, d_fake_loss: 0.0195, g_loss: 1.2316 
Step [54300/100000], d_real_loss: 0.0241, d_mnist_loss: 0.0054, d_svhn_loss: 0.0187, d_fake_loss: 0.0164, g_loss: 1.1531 
Step [54310/100000], d_real_loss: 0.0231, d_mnist_loss: 0.0031, d_svhn_loss: 0.0200, d_fake_loss: 0.0417, g_loss: 1.0876 
Step [54320/100000], d_real_loss: 0.1343, d_mnist_loss: 0.0007, d_svhn_loss: 0.1336, d_fake_loss: 0.0306, g_loss: 1.0922 
Step [54330/100000], d_real_loss: 0.0328, d_mnist_loss: 0.0153, d_svhn_loss: 0.0175, d_fake_loss: 0.0307, g_loss: 1.0677 
Step [54340/100000], d_real_loss: 0.0262, d_mnist_loss: 0.0041, d_svhn_loss: 0.0221, d_fake_loss: 0.0569, g_loss: 1.1533 
Step [54350/100000], d_real_loss: 0.0188, d_mnist_loss: 0.0009, d_svhn_loss: 0.0178, d_fake_loss: 0.0370, g_loss: 1.1194 
Step [54360/100000], d_real_loss: 0.0396, d_mnist_loss: 0.0180, d_svhn_loss: 0.0216, d_fake_loss: 0.0187, g_loss: 0.9908 
Step [54370/100000], d_real_loss: 0.0336, d_mnist_loss: 0.0083, d_svhn_loss: 0.0253, d_fake_loss: 0.0539, g_loss: 1.0479 
Step [54380/100000], d_real_loss: 0.0382, d_mnist_loss: 0.0049, d_svhn_loss: 0.0333, d_fake_loss: 0.0233, g_loss: 1.1637 
Step [54390/100000], d_real_loss: 0.0299, d_mnist_loss: 0.0068, d_svhn_loss: 0.0231, d_fake_loss: 0.0427, g_loss: 1.0877 
Step [54400/100000], d_real_loss: 0.0290, d_mnist_loss: 0.0129, d_svhn_loss: 0.0161, d_fake_loss: 0.0331, g_loss: 1.0859 
Step [54410/100000], d_real_loss: 0.0262, d_mnist_loss: 0.0021, d_svhn_loss: 0.0241, d_fake_loss: 0.0433, g_loss: 1.2023 
Step [54420/100000], d_real_loss: 0.0402, d_mnist_loss: 0.0203, d_svhn_loss: 0.0199, d_fake_loss: 0.0526, g_loss: 1.0773 
Step [54430/100000], d_real_loss: 0.0229, d_mnist_loss: 0.0015, d_svhn_loss: 0.0214, d_fake_loss: 0.0146, g_loss: 1.0962 
Step [54440/100000], d_real_loss: 0.0237, d_mnist_loss: 0.0013, d_svhn_loss: 0.0224, d_fake_loss: 0.0225, g_loss: 1.0902 
Step [54450/100000], d_real_loss: 0.0220, d_mnist_loss: 0.0008, d_svhn_loss: 0.0212, d_fake_loss: 0.0210, g_loss: 1.1092 
Step [54460/100000], d_real_loss: 0.0432, d_mnist_loss: 0.0039, d_svhn_loss: 0.0393, d_fake_loss: 0.0176, g_loss: 1.1577 
Step [54470/100000], d_real_loss: 0.0668, d_mnist_loss: 0.0005, d_svhn_loss: 0.0663, d_fake_loss: 0.0259, g_loss: 1.2008 
Step [54480/100000], d_real_loss: 0.0103, d_mnist_loss: 0.0007, d_svhn_loss: 0.0095, d_fake_loss: 0.0260, g_loss: 1.0997 
Step [54490/100000], d_real_loss: 0.0179, d_mnist_loss: 0.0021, d_svhn_loss: 0.0157, d_fake_loss: 0.0294, g_loss: 1.1291 
Step [54500/100000], d_real_loss: 0.0341, d_mnist_loss: 0.0005, d_svhn_loss: 0.0336, d_fake_loss: 0.0488, g_loss: 1.1258 
Step [54510/100000], d_real_loss: 0.0205, d_mnist_loss: 0.0008, d_svhn_loss: 0.0197, d_fake_loss: 0.0213, g_loss: 1.1106 
Step [54520/100000], d_real_loss: 0.0374, d_mnist_loss: 0.0010, d_svhn_loss: 0.0365, d_fake_loss: 0.0361, g_loss: 1.1079 
Step [54530/100000], d_real_loss: 0.0258, d_mnist_loss: 0.0018, d_svhn_loss: 0.0240, d_fake_loss: 0.0236, g_loss: 1.1168 
Step [54540/100000], d_real_loss: 0.0218, d_mnist_loss: 0.0042, d_svhn_loss: 0.0177, d_fake_loss: 0.0506, g_loss: 0.9966 
Step [54550/100000], d_real_loss: 0.0310, d_mnist_loss: 0.0050, d_svhn_loss: 0.0260, d_fake_loss: 0.0292, g_loss: 1.1830 
Step [54560/100000], d_real_loss: 0.0623, d_mnist_loss: 0.0015, d_svhn_loss: 0.0608, d_fake_loss: 0.0300, g_loss: 1.0548 
Step [54570/100000], d_real_loss: 0.0212, d_mnist_loss: 0.0012, d_svhn_loss: 0.0200, d_fake_loss: 0.0175, g_loss: 1.1496 
Step [54580/100000], d_real_loss: 0.0246, d_mnist_loss: 0.0008, d_svhn_loss: 0.0239, d_fake_loss: 0.0201, g_loss: 1.1359 
Step [54590/100000], d_real_loss: 0.0302, d_mnist_loss: 0.0045, d_svhn_loss: 0.0257, d_fake_loss: 0.0159, g_loss: 1.1334 
Step [54600/100000], d_real_loss: 0.0416, d_mnist_loss: 0.0167, d_svhn_loss: 0.0249, d_fake_loss: 0.0542, g_loss: 1.1266 
Step [54610/100000], d_real_loss: 0.0217, d_mnist_loss: 0.0010, d_svhn_loss: 0.0207, d_fake_loss: 0.0201, g_loss: 1.1001 
Step [54620/100000], d_real_loss: 0.0403, d_mnist_loss: 0.0050, d_svhn_loss: 0.0353, d_fake_loss: 0.0450, g_loss: 1.1431 
Step [54630/100000], d_real_loss: 0.0560, d_mnist_loss: 0.0091, d_svhn_loss: 0.0469, d_fake_loss: 0.0255, g_loss: 1.1992 
Step [54640/100000], d_real_loss: 0.0484, d_mnist_loss: 0.0013, d_svhn_loss: 0.0472, d_fake_loss: 0.0149, g_loss: 1.1454 
Step [54650/100000], d_real_loss: 0.0221, d_mnist_loss: 0.0011, d_svhn_loss: 0.0211, d_fake_loss: 0.0335, g_loss: 1.1520 
Step [54660/100000], d_real_loss: 0.0420, d_mnist_loss: 0.0016, d_svhn_loss: 0.0404, d_fake_loss: 0.0132, g_loss: 1.1433 
Step [54670/100000], d_real_loss: 0.0168, d_mnist_loss: 0.0036, d_svhn_loss: 0.0132, d_fake_loss: 0.0360, g_loss: 1.0783 
Step [54680/100000], d_real_loss: 0.0322, d_mnist_loss: 0.0014, d_svhn_loss: 0.0308, d_fake_loss: 0.0821, g_loss: 1.1417 
Step [54690/100000], d_real_loss: 0.1332, d_mnist_loss: 0.0026, d_svhn_loss: 0.1306, d_fake_loss: 0.0230, g_loss: 1.1229 
Step [54700/100000], d_real_loss: 0.0174, d_mnist_loss: 0.0010, d_svhn_loss: 0.0164, d_fake_loss: 0.0694, g_loss: 1.0915 
Step [54710/100000], d_real_loss: 0.0439, d_mnist_loss: 0.0222, d_svhn_loss: 0.0217, d_fake_loss: 0.0124, g_loss: 1.2881 
Step [54720/100000], d_real_loss: 0.0535, d_mnist_loss: 0.0266, d_svhn_loss: 0.0269, d_fake_loss: 0.0137, g_loss: 1.0850 
Step [54730/100000], d_real_loss: 0.0582, d_mnist_loss: 0.0033, d_svhn_loss: 0.0548, d_fake_loss: 0.1644, g_loss: 1.0584 
Step [54740/100000], d_real_loss: 0.0583, d_mnist_loss: 0.0246, d_svhn_loss: 0.0336, d_fake_loss: 0.0279, g_loss: 1.1671 
Step [54750/100000], d_real_loss: 0.0247, d_mnist_loss: 0.0014, d_svhn_loss: 0.0233, d_fake_loss: 0.0248, g_loss: 1.1410 
Step [54760/100000], d_real_loss: 0.0228, d_mnist_loss: 0.0055, d_svhn_loss: 0.0173, d_fake_loss: 0.0231, g_loss: 1.2076 
Step [54770/100000], d_real_loss: 0.0289, d_mnist_loss: 0.0006, d_svhn_loss: 0.0282, d_fake_loss: 0.0339, g_loss: 1.1434 
Step [54780/100000], d_real_loss: 0.0276, d_mnist_loss: 0.0058, d_svhn_loss: 0.0218, d_fake_loss: 0.0862, g_loss: 1.0717 
Step [54790/100000], d_real_loss: 0.1000, d_mnist_loss: 0.0036, d_svhn_loss: 0.0964, d_fake_loss: 0.0319, g_loss: 1.1639 
Step [54800/100000], d_real_loss: 0.1276, d_mnist_loss: 0.0025, d_svhn_loss: 0.1251, d_fake_loss: 0.0652, g_loss: 1.1293 
Step [54810/100000], d_real_loss: 0.0457, d_mnist_loss: 0.0005, d_svhn_loss: 0.0451, d_fake_loss: 0.0592, g_loss: 1.0853 
Step [54820/100000], d_real_loss: 0.0271, d_mnist_loss: 0.0060, d_svhn_loss: 0.0211, d_fake_loss: 0.0168, g_loss: 1.2021 
Step [54830/100000], d_real_loss: 0.0289, d_mnist_loss: 0.0009, d_svhn_loss: 0.0280, d_fake_loss: 0.0433, g_loss: 1.2056 
Step [54840/100000], d_real_loss: 0.0265, d_mnist_loss: 0.0084, d_svhn_loss: 0.0181, d_fake_loss: 0.0321, g_loss: 1.0475 
Step [54850/100000], d_real_loss: 0.0186, d_mnist_loss: 0.0017, d_svhn_loss: 0.0169, d_fake_loss: 0.0275, g_loss: 1.1105 
Step [54860/100000], d_real_loss: 0.0605, d_mnist_loss: 0.0013, d_svhn_loss: 0.0591, d_fake_loss: 0.0764, g_loss: 1.1323 
Step [54870/100000], d_real_loss: 0.0528, d_mnist_loss: 0.0035, d_svhn_loss: 0.0493, d_fake_loss: 0.0397, g_loss: 1.0477 
